노출상태,노출상품명,광고그룹 이름,평균노출순위,노출수,클릭수,전환수,전환율,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,광고그룹 ID,상품 ID
off 소재,화장실 표찰 아크릴 사이드간판,g,,,,,,,,off,140.0,nad-a001-02-000000141206818,grp-a001-02-000000021807496,5626538470.0
off 소재,화장실 표찰 아크릴 디자인사인,f,,,,,,,,off,140.0,nad-a001-02-000000141206914,grp-a001-02-000000021807497,5626538470.0
off 소재,화장실표시 결혼 신혼 개업 창업 선물,b,,,,,,,,off,80.0,nad-a001-02-000000138741042,grp-a001-02-000000021854519,5626538470.0
off 소재,아크릴스카시 화장실픽토그램 벽면꾸미기 도어사인,a,,,,,,,,off,140.0,nad-a001-02-000000137752690,grp-a001-02-000000009335164,5626538470.0
입찰가 변경인상 320>350,아크릴 돌출 LED간판 현판 포장배달,원본,14.2,257.0,7.0,0.0,0.0,2739.0,0.0,on,320.0,nad-a001-02-000000141045853,grp-a001-02-000000021786478,5623611075.0
신규 소재,가림막파티션 돌출 냅킨아트 현판 포장배달,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,5623611075.0
신규 소재,아크릴판 돌출 LED형광등 아크릴간판 포장배달,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,5623611075.0
신규 소재,네온사인주문제작 돌출 게시판 현판 포장배달,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,5623611075.0
신규 소재,화장품정리대 돌출 시트지제작 현판제작 포장배달,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,5623611075.0
신규 소재,꽃병 돌출 LED전광판 네임택 포장배달,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,5623611075.0
신규 소재,햄스터케이지 돌출 베너 회사명판 포장배달,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,5623611075.0
신규 소재,인테리어꽃병 돌출 냅킨아트 주차금지표지판 포장배달,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,5623611075.0
신규 소재,책상가림막 돌출 철제입간판 LED간판 포장배달,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,5623611075.0
신규 소재,아크릴케이스 돌출 아크릴박스 목공공방 포장배달,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,5623611075.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5623611075.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5623611075.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5623611075.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5623611075.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5623611075.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5623611075.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5623611075.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5623611075.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5623611075.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5623611075.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5623611075.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5623611075.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5623611075.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5623611075.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5623611075.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5623611075.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5623611075.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5623611075.0
양호 소재,BEER LOGO,원본,3.2,61.0,0.0,0.0,0.0,0.0,0.0,on,270.0,nad-a001-02-000000138272062,grp-a001-02-000000021786478,5623591065.0
신규 소재,BEER 디자인회사,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,5623591065.0
신규 소재,BEER 무료로고,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,5623591065.0
신규 소재,BEER 로고제작,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,5623591065.0
신규 소재,맥주 사이트,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,5623591065.0
신규 소재,BEER 캘라그라피,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,5623591065.0
신규 소재,맥주 간판글씨체,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,5623591065.0
신규 소재,BEER 브랜딩,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,5623591065.0
신규 소재,맥주 디자인회사,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,5623591065.0
신규 소재,BEER 로고만들기,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,5623591065.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5623591065.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5623591065.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5623591065.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5623591065.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5623591065.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5623591065.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5623591065.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5623591065.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5623591065.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5623591065.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5623591065.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5623591065.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5623591065.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5623591065.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5623591065.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5623591065.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5623591065.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5623591065.0
입찰가 변경인상 300>330,커피샵 LED 아크릴 NEONSIGN 인테리어,원본,7.7,72.0,0.0,0.0,0.0,0.0,0.0,on,300.0,nad-a001-02-000000138272061,grp-a001-02-000000021786478,5623478345.0
신규 소재,카페인테리어 전기차단기 아크릴박스 NEONSIGN 욕실리모델링,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,5623478345.0
신규 소재,브런치카페 전기수리 주차금지표지판 아크릴 단독주택리모델링,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,5623478345.0
신규 소재,카페인테리어 전기차단기 간판업체 NEONSIGN 콘솔,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,5623478345.0
신규 소재,커피샵 입간판 캡슐보관함 아크릴 배너,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,5623478345.0
신규 소재,창업 사이니지 간판업체 아크릴 욕실인테리어,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,5623478345.0
신규 소재,창업 LED작업등 이동식칸막이 NEONSIGN 화장실인테리어,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,5623478345.0
신규 소재,커피샵 전기증설비용 생일토퍼 아크릴 배너,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,5623478345.0
신규 소재,디저트카페 네온사인 아크릴칸막이 아크릴 셀프인테리어,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,5623478345.0
신규 소재,커피샵 거실등 레고장식장 NEONSIGN 화장실수납장,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,5623478345.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5623478345.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5623478345.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5623478345.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5623478345.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5623478345.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5623478345.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5623478345.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5623478345.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5623478345.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5623478345.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5623478345.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5623478345.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5623478345.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5623478345.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5623478345.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5623478345.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5623478345.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5623478345.0
입찰가 변경인상 250>280,CAFE LOGO,원본,8.9,18.0,0.0,0.0,0.0,0.0,0.0,on,250.0,nad-a001-02-000000138272063,grp-a001-02-000000021786478,5623464128.0
신규 소재,디저트카페 카페로고,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,5623464128.0
신규 소재,디저트카페 LOGO,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,5623464128.0
신규 소재,남양주카페 로고만들기,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,5623464128.0
신규 소재,커피숍 로고제작,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,5623464128.0
신규 소재,커피숍 로고만들기,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,5623464128.0
신규 소재,커피숍 무료로고,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,5623464128.0
신규 소재,디저트카페 사이트,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,5623464128.0
신규 소재,우녹스오븐 마크사,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,5623464128.0
신규 소재,CAFE 브랜드로고,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,5623464128.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5623464128.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5623464128.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5623464128.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5623464128.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5623464128.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5623464128.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5623464128.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5623464128.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5623464128.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5623464128.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5623464128.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5623464128.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5623464128.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5623464128.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5623464128.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5623464128.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5623464128.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5623464128.0
입찰가 변경인상 370>400,스카시견적 아파트호수판,p,10.8,171.0,4.0,0.0,0.0,1452.0,0.0,on,370.0,nad-a001-02-000000138288725,grp-a001-02-000000021807554,5554114837.0
입찰가 변경인상 370>400,스카시견적 캠핑문패,j,12.1,149.0,0.0,0.0,0.0,0.0,0.0,on,370.0,nad-a001-02-000000138288761,grp-a001-02-000000021807484,5554114837.0
입찰가 변경인상 370>400,스카시견적 아이방문패,k,11.1,108.0,0.0,0.0,0.0,0.0,0.0,on,370.0,nad-a001-02-000000138288758,grp-a001-02-000000021807485,5554114837.0
양호 소재,스카시견적 화장실픽토그램,c,4.6,37.0,0.0,0.0,0.0,0.0,0.0,on,260.0,nad-a001-02-000000138288737,grp-a001-02-000000021807519,5554114837.0
양호 소재,스카시 자동견적 아크릴시안 로고사인,za,2.4,19.0,0.0,0.0,0.0,0.0,0.0,on,130.0,nad-a001-02-000000140183828,grp-a001-02-000000022036028,5554114837.0
입찰가 변경인상 290>320,스카시견적 도로명주소제작,l,12.5,8.0,0.0,0.0,0.0,0.0,0.0,on,290.0,nad-a001-02-000000138288753,grp-a001-02-000000021807486,5554114837.0
입찰가 변경인상 280>310,카페 팻말 포인트 후광 글자간판 네온제작,t,29.1,7.0,0.0,0.0,0.0,0.0,0.0,on,280.0,nad-a001-02-000000138288714,grp-a001-02-000000021807555,5554114837.0
입찰가 변경인상 140>170,아크릴소재 스카시견적 레터링 입체글씨 미러,z,11.7,3.0,1.0,0.0,0.0,154.0,0.0,on,140.0,nad-a001-02-000000137583321,grp-a001-02-000000021736136,5554114837.0
입찰가 변경인상 250>280,아크릴 스카시 SIGN 인테리어간판 부착,n,49.0,2.0,0.0,0.0,0.0,0.0,0.0,on,250.0,nad-a001-02-000000138288727,grp-a001-02-000000021807552,5554114837.0
대기 소재,3/5T 아크릴스카시 한영중일 접착식 미러,원본,,,,,,,,on,140.0,nad-a001-02-000000138104925,grp-a001-02-000000021786478,5554114837.0
off 소재,아크릴소재 스카시견적 레터링 입체글씨 미러,y,,,,,,,,off,140.0,nad-a001-02-000000138098230,grp-a001-02-000000021785285,5554114837.0
off 소재,스카시 자동견적 아크릴시안 홈바간판,x,,,,,,,,off,80.0,nad-a001-02-000000140183862,grp-a001-02-000000022036032,5554114837.0
off 소재,아크릴소재 스카시견적 아이방문패 도로명주소판,w,,,,,,,,off,140.0,nad-a001-02-000000138098206,grp-a001-02-000000021785266,5554114837.0
off 소재,스카시 주문제작 포인트간판,v,,,,,,,,off,140.0,nad-a001-02-000000138098224,grp-a001-02-000000021785283,5554114837.0
off 소재,스카시 자동견적 아크릴시안 대문인테리어,u,,,,,,,,off,80.0,nad-a001-02-000000140183799,grp-a001-02-000000022036013,5554114837.0
off 소재,스카시견적 아크릴간판제작,s,,,,,,,,off,110.0,nad-a001-02-000000138288729,grp-a001-02-000000021807551,5554114837.0
off 소재,스카시견적 아크릴글자,r,,,,,,,,off,180.0,nad-a001-02-000000138288733,grp-a001-02-000000021807549,5554114837.0
off 소재,스카시견적 아파트호수판,q,,,,,,,,off,110.0,nad-a001-02-000000138288731,grp-a001-02-000000021807550,5554114837.0
off 소재,디자인문패 팻말 안내표지판 벽간판 푯말,o,,,,,,,,off,130.0,nad-a001-02-000000141206727,grp-a001-02-000000021807546,5554114837.0
off 소재,스카시 자동견적 아크릴시안 식당간판,m,,,,,,,,off,130.0,nad-a001-02-000000141206982,grp-a001-02-000000021807481,5554114837.0
off 소재,스카시 자동견적 아크릴시안 특이한간판,i,,,,,,,,off,130.0,nad-a001-02-000000141207041,grp-a001-02-000000021807511,5554114837.0
off 소재,아크릴견적 스카시간판,h,,,,,,,,off,140.0,nad-a001-02-000000138288735,grp-a001-02-000000021807523,5554114837.0
off 소재,스카시 제작 간편한 설치,g,,,,,,,,off,130.0,nad-a001-02-000000141206819,grp-a001-02-000000021807496,5554114837.0
off 소재,스카시 자동견적 아크릴시안 디자인사인,f,,,,,,,,off,130.0,nad-a001-02-000000141206915,grp-a001-02-000000021807497,5554114837.0
off 소재,스카시견적 캠핑간판,e,,,,,,,,off,140.0,nad-a001-02-000000138288743,grp-a001-02-000000021807488,5554114837.0
off 소재,스카시견적 주문제작 포인트간판,d,,,,,,,,off,180.0,nad-a001-02-000000138288741,grp-a001-02-000000021807501,5554114837.0
off 소재,스카시견적 결혼 신혼 개업 창업 선물,b,,,,,,,,off,80.0,nad-a001-02-000000138741045,grp-a001-02-000000021854519,5554114837.0
off 소재,아크릴스카시 레터링인테리어 벽면꾸미기 도어사인,a,,,,,,,,off,140.0,nad-a001-02-000000137752691,grp-a001-02-000000009335164,5554114837.0
입찰가 변경인상 380>410,야자수 여름 캠핑간판문패 분위기,e,7.7,556.0,0.0,0.0,0.0,0.0,0.0,on,380.0,nad-a001-02-000000138288671,grp-a001-02-000000021807488,5543209252.0
입찰가 변경인상 380>410,야자수 홈포차 와인 나래바 화자카야 LED간판,m,7.5,154.0,1.0,0.0,0.0,396.0,0.0,on,380.0,nad-a001-02-000000138288504,grp-a001-02-000000021807481,5543209252.0
입찰가 변경인상 340>370,야자수 서핑존 영업중간판,y,19.2,47.0,0.0,0.0,0.0,0.0,0.0,on,340.0,nad-a001-02-000000138287084,grp-a001-02-000000021785285,5543209252.0
입찰가 변경인상 260>290,야자수존 LED아크릴간판,i,33.0,9.0,0.0,0.0,0.0,0.0,0.0,on,260.0,nad-a001-02-000000138288580,grp-a001-02-000000021807511,5543209252.0
입찰가 변경인상 300>330,야자수존 캠핑문패,j,18.9,7.0,0.0,0.0,0.0,0.0,0.0,on,300.0,nad-a001-02-000000138288697,grp-a001-02-000000021807484,5543209252.0
입찰가 변경인상 230>260,야자수 채널사인,f,48.3,4.0,0.0,0.0,0.0,0.0,0.0,on,230.0,nad-a001-02-000000138288629,grp-a001-02-000000021807497,5543209252.0
입찰가 변경인상 210>240,야자수 서핑존 나래바네온사인 캠핑문패,w,7.0,3.0,0.0,0.0,0.0,0.0,0.0,on,210.0,nad-a001-02-000000138287063,grp-a001-02-000000021785266,5543209252.0
입찰가 변경인상 260>290,야자수존 포인트간판 헬스 피트니스,d,45.0,2.0,0.0,0.0,0.0,0.0,0.0,on,260.0,nad-a001-02-000000138288601,grp-a001-02-000000021807501,5543209252.0
대기 소재,야자수 게스트하우스 숙박 비치 서핑존 조명간판,원본,,,,,,,,on,140.0,nad-a001-02-000000138272065,grp-a001-02-000000021786478,5543209252.0
대기 소재,야자수 로고사인,za,,,,,,,,on,140.0,nad-a001-02-000000140183829,grp-a001-02-000000022036028,5543209252.0
off 소재,야자수 서핑존 영업중 오픈간판 개업선물,z,,,,,,,,off,140.0,nad-a001-02-000000138287041,grp-a001-02-000000021736136,5543209252.0
off 소재,야자수존 아크릴 네온글씨 글자 LED간판,x,,,,,,,,off,80.0,nad-a001-02-000000140183863,grp-a001-02-000000022036032,5543209252.0
off 소재,야자수 포인트 채널 LED아크릴 캠핑간판,v,,,,,,,,off,140.0,nad-a001-02-000000138286285,grp-a001-02-000000021785283,5543209252.0
off 소재,야자수 대문인테리어,u,,,,,,,,off,80.0,nad-a001-02-000000140183800,grp-a001-02-000000022036013,5543209252.0
off 소재,야자수존 대문문패,t,,,,,,,,off,230.0,nad-a001-02-000000138288526,grp-a001-02-000000021807555,5543209252.0
off 소재,야자수 아크릴글자,s,,,,,,,,off,140.0,nad-a001-02-000000141207001,grp-a001-02-000000021807551,5543209252.0
off 소재,야자수 추가인테리어,r,,,,,,,,off,140.0,nad-a001-02-000000141207024,grp-a001-02-000000021807549,5543209252.0
off 소재,야자수 홈간판,q,,,,,,,,off,140.0,nad-a001-02-000000141206961,grp-a001-02-000000021807550,5543209252.0
off 소재,야자수 샵인테리어소품,p,,,,,,,,off,140.0,nad-a001-02-000000141207058,grp-a001-02-000000021807554,5543209252.0
off 소재,야자수존 영업중간판,o,,,,,,,,off,180.0,nad-a001-02-000000138288555,grp-a001-02-000000021807546,5543209252.0
off 소재,야자수 벽면간판,n,,,,,,,,off,140.0,nad-a001-02-000000141206789,grp-a001-02-000000021807552,5543209252.0
off 소재,야자수 술집오픈선물,l,,,,,,,,off,140.0,nad-a001-02-000000141206836,grp-a001-02-000000021807486,5543209252.0
off 소재,야자수 벽꾸미기,k,,,,,,,,off,140.0,nad-a001-02-000000141206771,grp-a001-02-000000021807485,5543209252.0
off 소재,야자수 숙박업 이니셜사인,h,,,,,,,,off,140.0,nad-a001-02-000000141206938,grp-a001-02-000000021807523,5543209252.0
off 소재,야자수 게스트하우스 사이드간판,g,,,,,,,,off,140.0,nad-a001-02-000000141206820,grp-a001-02-000000021807496,5543209252.0
off 소재,야자수 안내판,c,,,,,,,,off,140.0,nad-a001-02-000000141206857,grp-a001-02-000000021807519,5543209252.0
off 소재,야자수존 결혼 신혼 개업 창업 선물,b,,,,,,,,off,80.0,nad-a001-02-000000138741046,grp-a001-02-000000021854519,5543209252.0
off 소재,야자수 서핑존 영업중 창문간판 사이드후광LED,a,,,,,,,,off,140.0,nad-a001-02-000000138286760,grp-a001-02-000000009335164,5543209252.0
입찰가 변경인상 340>370,꽃길만걸어요 캠핑문패,j,16.0,115.0,1.0,0.0,0.0,363.0,0.0,on,340.0,nad-a001-02-000000138288698,grp-a001-02-000000021807484,5543184233.0
